id	date	link	fragment	page	annotator	notes	transcription	translation	c1	c2
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a11	2021-10-26T13:49:50.468Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/1040,1307,262,410/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a12	2021-10-26T13:49:56.644Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/1216,1342,382,579/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a13	2021-10-26T13:50:04.862Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2003,1483,579,487/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a14	2021-10-29T14:08:04.037Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2496,1497,311,241/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a15	2021-10-29T14:08:10.453Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2721,1356,368,262/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a16	2021-10-29T14:08:18.207Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2953,829,438,269/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a17	2021-10-26T13:50:36.931Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/3368,350,410,375/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a18	2021-10-26T13:50:46.961Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2643,2854,361,262/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a19	2021-10-26T13:50:54.398Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2974,2783,396,347/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a20	2021-10-26T13:51:01.974Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/3326,2833,304,290/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a21	2021-10-26T13:51:08.797Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/3509,2776,396,290/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a22	2021-10-26T13:51:15.735Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/3889,2798,297,290/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a23	2021-10-26T13:51:36.070Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/4109,2791,237,311/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a24	2021-10-26T13:51:42.509Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/4375,2812,238,287/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a25	2021-10-26T13:51:54.361Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/388,3740,252,428/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a26	2021-10-26T13:52:02.725Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/589,3768,273,368/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a27	2021-10-26T13:52:09.536Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/554,3705,181,262/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a28	2021-10-26T13:52:18.706Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/701,3712,202,294/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a29	2021-10-26T13:52:26.099Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/853,3751,199,385/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a30	2021-10-26T13:52:32.648Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/951,3723,146,301/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a31	2021-10-26T13:52:40.456Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/976,3810,262,378/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a32	2021-10-26T13:52:48.236Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/1229,3733,424,607/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a33	2021-10-26T13:52:58.032Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2312,4240,452,410/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a34	2021-10-26T13:53:31.133Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/158,5740,351,351/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a35	2021-10-26T13:53:47.336Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/320,5640,267,361/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a36	2021-10-26T13:53:58.429Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/487,5648,281,408/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a37	2021-10-26T13:54:07.037Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/748,5611,397,514/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a38	2021-10-26T13:54:17.198Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/189,6083,245,394/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a39	2021-10-26T13:54:27.796Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/450,6083,347,426/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a40	2021-10-26T13:54:35.837Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/1843,5929,394,583/pct:50/0/default.jpg	0108r	Matteo Pfenninger	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a41	2021-10-29T14:08:32.102Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2427,6524,220,234/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a42	2021-10-29T14:08:53.445Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2569,6419,220,311/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a43	2021-10-29T14:08:45.934Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2743,6510,224,274/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a44	2021-10-29T14:08:40.837Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/2885,6404,234,318/pct:50/0/default.jpg	0108r	Darius Schlaeppi	Kopf\nTonsur			Prototyp	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a45	2021-11-08T09:45:33.349Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/142,321,4458,2958/pct:50/0/default.jpg	0108r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a46	2021-11-08T09:45:43.963Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/156,3309,4444,2291/pct:50/0/default.jpg	0108r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/7b860134-9d94-5898-b4b3-eeeb365e5f79/a47	2021-11-08T09:46:03.388Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108r.jp2/135,5591,4346,2270/pct:50/0/default.jpg	0108r	Jakob Weber				Szene	
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a6	2021-10-19T13:03:49.237Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/662,6662,3022,517/pct:50/0/default.jpg	0108v	Benjamin Hitz	Bildannotation zur gegenüberliegenden Seite?	heinricus dei gratia romanorum imperator victor de triumphator et semper augustus		Bildannotation; Review	
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a0	2021-08-17T17:44:55.509Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/1897,613,1477,382/pct:50/0/default.jpg	0108v	Jakob Weber		Urbs Neapolis obsessa resistit	Die belagerte Stadt Neapel leistet Widerstand	Überschrift	
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a1	2021-08-17T17:47:54.736Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/1576,1039,2231,4367/pct:50/0/default.jpg	0108v	Jakob Weber		Ut mare spumescit subito, nubescit ut aer, Obsidet ut quercum multa columba brevem, Sic tua, Parthenope, confinia Cesar obumbrat, Et, nisi pugnassent munera, victa fores. Iussit ut a dextris Cesar tentoria figi, Circuit in celeri renia celsus equo. Sat premunitam gaudens circumspicit urbem Menibus et vallo, turribus atque vins. Machina construitur, celsis se menibus equans Porrigit ad lapides brachia longa graves. Ex hac Colonii pugnant, hac parte Bien, lac dux spolе ti renia temptat eques. Ex hac turma virum plenis succinta pharetris Pugnat, et hac equitum plurima tela micant. Hic notat in run, sinuato cominus arcu, Mussantem cupidum bella videre vitam; Hic alium fantem convicia plura minantem Colligit et medio corrigit ore minas. Unus erat, qui saxa suis iactabat in hontes; Vocibus insultans, talia verba dabat: »lam sine cesarie vel jam sine Cesare facti, Vix alacer de tot milibus unus erit. Noster si qua potest Augustus, more leonis Augustum vestrum tondet et eius oves.« Hunc aliquis fantem baliste cornua flectens Percutit, et summa lapsus ab arce ruit.	Wie das Meer plötzlich brandet, wie die Luft sich verfinstert, wie ein Schwarm Tauben eine niedrige Eiche besetzt, so verdunkelt der Kaiser Dein Land, Parthenope, und wenn nicht Geschenke gekämpft hätten, wärest Du besiegt worden. Sobald der Kaiser befohlen hatte, auf der rechten Seite die Zelte aufzuschlagen, ritt er hoch auf seinem schnellen Pferd rund um die Mauern. Freudig sieht er die Stadt, die ausreichend befestigt ist mit Mauern, Wall, Türmen und Männern. Eine Belagerungsmaschine wird gebaut, die sich den hohen Mauern angleicht. Sie bietet ihre langen Arme schweren Wurfsteinen. Auf der einen Seite kämpfen die Kölner, auf der anderen die Böhmе n, auf dieser greift der Herzog von spolеto zu Pferd die Mauern an, auf der anderen kämpft eine Schar, gegürtet mit vollen Köchern, wieder auf einer anderen glänzen viele Lanzen der Ritter. Dieser trifft mit gespanntem Bogen unverzüglich einen, der auf der Mauer redend steht und Kämpfe der Männer nur zu betrachten begehrt. Jener nimmt sich einen anderen vor, der viele Schmähungen vorbringt und droht, und berichtigt die Drohungen durch einen Treffer mitten ins Gesicht. Einen gab es, der Wurfsteine gegen seine Feinde schleuderte, der brüstete sich mit Worten und sagte folgendes: »Die ihr schon Glatzköpfe seid oder schon ohne Kaiser, kaum einer wird von soviel Tausenden mutig sein. Wenn unser Augustus irgendetwas vermag, so wird er nach Art eines Löwen Euren Augustus und seine Schafe scheren.« Während dieser noch redet, spannt einer die Hörner einer Armbrust, trifft ihn, und er stürzt von der hohen Burg.	Text	
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a2	2021-10-15T09:05:14.347Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/3685,2544,362,223/pct:50/0/default.jpg	0108v	Jakob Weber		graves		Textannotation	Abkürzungsauflösung
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a3	2021-10-19T13:04:34.425Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/3716,2890,353,164/pct:50/0/default.jpg	0108v	Benjamin Hitz	temptat im Text und Ed.	tentat		Textannotation	Korrektur
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a4	2021-10-15T09:08:19.647Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/3797,3074,371,164/pct:50/0/default.jpg	0108v	Jakob Weber		pharetris		Textannotation	Abkürzungsauflösung
https://augusti.freizo.org/iiif/anno/90f6ef2e-fc1a-5f30-830e-64b15ba2dccf/a5	2021-10-15T09:08:30.729Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0108v.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0108v.jp2/3631,4667,344,187/pct:50/0/default.jpg	0108v	Jakob Weber		potest		Textannotation	Abkürzungsauflösung
https://augusti.freizo.org/iiif/anno/c7a31da7-8d6f-5461-937d-5ede3cd62643/a5	2021-10-26T13:30:46.614Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0109r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0109r.jp2/1857,1685,177,216/pct:50/0/default.jpg	0109r	Benjamin Hitz	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/c7a31da7-8d6f-5461-937d-5ede3cd62643/a6	2021-10-26T13:31:15.402Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0109r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0109r.jp2/3359,1907,271,257/pct:50/0/default.jpg	0109r	Benjamin Hitz	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/c7a31da7-8d6f-5461-937d-5ede3cd62643/a7	2021-10-26T13:31:35.596Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0109r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0109r.jp2/4153,2241,273,310/pct:50/0/default.jpg	0109r	Benjamin Hitz	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/c7a31da7-8d6f-5461-937d-5ede3cd62643/a8	2021-10-26T13:31:49.893Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0109r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0109r.jp2/3311,2311,294,302/pct:50/0/default.jpg	0109r	Benjamin Hitz	Kopf			Prototyp	
https://augusti.freizo.org/iiif/anno/c7a31da7-8d6f-5461-937d-5ede3cd62643/a9	2021-10-26T13:32:09.487Z	https://augusti.freizo.org/m/book.cgi?catno=10038&canvas=https://www.e-codices.unifr.ch/metadata/iiif/bbb-0120-2/canvas/bbb-0120-2_0109r.json	https://iiif.augusti.freizo.org/image/bbb-0120-2_0109r.jp2/227,1370,197,257/pct:50/0/default.jpg	0109r	Benjamin Hitz	Kopf			Prototyp	
